Ginicial1,Gfinal1,Gmax1,Gmin1,Polo1,Ganancia1,Ginicial2,Gfinal2,Gmax2,Gmin2,Polo2,Ganancia2,Ginicial3,Gfinal3,Gmax3,Gmin3,Polo3,Ganancia3,Ginicial4,Gfinal4,Gmax4,Gmin4,Polo4,Ganancia4,Ginicial5,Gfinal5,Gmax5,Gmin5,Polo5,Ganancia5,Ginicial6,Gfinal6,Gmax6,Gmin6,Polo6,Ganancia6,Ginicial7,Gfinal7,Gmax7,Gmin7,Polo7,Ganancia7,Ginicial8,Gfinal8,Gmax8,Gmin8,Polo8,Ganancia8,Ginicial9,Gfinal9,Gmax9,Gmin9,Polo9,Ganancia9,Ginicial10,Gfinal10,Gmax10,Gmin10,Polo10,Ganancia10,Ginicial11,Gfinal11,Gmax11,Gmin11,Polo11,Ganancia11,Ginicial12,Gfinal12,Gmax12,Gmin12,Polo12,Ganancia12,Ginicial13,Gfinal13,Gmax13,Gmin13,Polo13,Ganancia13,Ginicial14,Gfinal14,Gmax14,Gmin14,Polo14,Ganancia14,Ginicial15,Gfinal15,Gmax15,Gmin15,Polo15,Ganancia15,Ginicial16,Gfinal16,Gmax16,Gmin16,Polo16,Ganancia16,Target
21.09214,50.5568,35.8917,27.05076,16.32722,38.65548,35.95254,30.65444,38.38204,20.9061,95.05952,60.47544,21.16106,71.81006,73.22584,17.44488,20.6701,49.47754,34.60918,26.08552,16.15028,37.28934,34.49094,30.32794,40.89876,20.79574,99.6023,59.68952,22.10858,72.22042,91.69488,17.82678,21.339,51.78,35.868,27.068,16.477,39.113,36.126,30.96,41.264,21.411,100.703,61.608,22.431,75.511,96.39,18.113,20.567,49.105,34.377,25.961,16.056,37.026,34.329,30,39.528,20.613,95.296,59.306,21.077,59.542,79.432,17.732,-0.9793867,-0.9893018,-0.9826679,-0.8322284,-0.9647264,-0.9767549,-0.977198,-0.8403284,-0.96702,-1.002958,-0.9440152,-0.9386054,-0.9724033,-0.9938024,-0.9611335,-0.9646209,-0.003641695,-0.002874062,-0.01828882,-0.1154609,-0.003012772,-0.028824,-0.02483344,-0.02177491,0.08755527,-0.002544818,0.2440169,-0.008124166,0.02486799,-0.03467749,0.744117,0.01913759,Cedro
20.98158,51.35292,35.8762,27.07996,16.30394,38.5988,35.6972,30.43298,38.33662,20.7903,94.56042,60.4975,21.23334,71.60418,72.03436,17.39508,19.70714,46.98664,33.9692,25.44618,16.19376,34.54474,34.40894,29.64822,41.18144,20.9391,97.0584,60.71642,22.7843,73.13162,94.25724,18.04368,21.054,52.344,35.868,27.203,16.46,38.878,36.074,30.756,41.652,21.508,100.404,62.24,22.847,75.511,98.936,18.229,19.574,46.187,33.807,25.28,16.089,33.996,34.186,28.352,38.82,20.843,93.959,60.017,21.054,65.852,73.934,17.527,-0.9983136,-1.002686,-0.9925817,-0.9951004,-0.9352254,-0.9975377,-0.9829723,-0.9501029,-0.9570145,-0.9887584,-0.9823438,-0.8933415,-0.9920152,-0.9471791,-0.9708174,-0.9236384,-0.005229472,-0.01546341,-0.01472715,-0.01025248,-0.001818261,-0.01954463,-0.01553225,-0.02038844,0.1225189,0.004050217,0.0662049,0.05521116,0.01379816,0.0923206,0.6353187,0.05561883,Cedro
20.3178,52.43912,35.8074,27.09324,16.47292,38.60938,35.57518,30.19252,38.69024,20.65854,94.92442,60.7359,21.45054,71.74046,71.18986,17.41322,19.77626,50.10406,34.3974,25.65806,16.30192,36.48928,34.54222,29.86222,41.6744,20.89438,99.2803,60.75126,22.62004,73.02954,92.70458,18.13352,20.567,54,35.971,27.068,16.58,38.995,35.919,30.919,42.112,21.339,100.404,61.986,22.9,76.414,94.757,18.307,19.05,43.966,33.948,25.433,16.206,35.919,34.329,29.121,38.878,20.751,94.224,57.479,21.22,59.898,71.431,17.527,-1.00694,-1.027484,-0.9775632,-0.9917596,-0.9312842,-0.9927879,-0.9598338,-0.8533507,-0.9569926,-0.9805637,-0.9583501,-0.9644183,-0.9896514,-0.8164765,-0.9700407,-0.9448392,-0.003625392,-0.02705601,-0.02395717,-0.01309784,-0.005285522,-0.01734646,-0.02254552,-0.009374022,0.1278446,0.008442776,0.1850928,0.005325905,0.01292206,0.3110283,0.5994392,0.04141186,Cedro
20.41166,53.46296,35.9532,27.12164,16.5575,38.7366,35.73784,29.99158,39.1615,20.78512,95.33982,60.82402,21.70346,71.99904,72.66506,17.62236,19.89838,51.51256,34.4483,25.66148,16.19134,36.57496,34.51416,29.62144,42.0502,20.85788,99.46198,59.73388,22.80868,73.429,93.05328,18.23308,20.636,54.708,35.971,26.934,16.632,38.995,35.971,30.355,42.312,21.387,101.003,62.496,23.006,77.709,98.074,18.385,19.681,51.134,34.186,25.494,16.089,36.178,34.233,29.271,39.528,20.797,95.026,57.927,21.435,72.414,74.28,17.751,-0.9799911,-0.9929212,-0.9857533,-0.9955253,-0.9752889,-0.9912081,-0.9713857,-0.8640748,-0.9538558,-0.9876101,-0.9528051,-0.9385291,-0.9890649,-0.7876825,-0.9618202,-0.9158384,-0.004641448,-0.01043058,-0.01761123,-0.008878287,-0.006372775,-0.02057774,-0.0238657,-0.02384361,0.1266152,0.003787551,0.1813702,-0.008542177,0.01158462,0.3851531,0.7733105,0.05611868,Cedro
19.31206,54.05316,35.80532,26.99308,16.46544,38.7123,35.67268,29.64284,39.37954,20.61904,95.44258,61.00044,21.71274,72.23286,73.42586,17.5901,20.03106,49.26122,33.91454,25.07408,15.73522,36.19406,34.30942,29.42534,42.14636,20.6834,99.21658,59.1664,22.07674,72.56748,86.00788,18.1792,20.567,55.431,35.919,26.968,16.649,38.995,36.022,30.157,43.895,21.339,101.003,62.883,22.926,75.69,97.225,18.504,19.341,48.017,33.807,25.009,15.632,35.919,33.621,29.084,39.83,20.613,95.026,58.04,21.556,71.27,76.232,17.751,-0.9760533,-1.0011,-0.9370496,-0.9960471,-0.9926299,-0.9900352,-0.9904973,-0.8479571,-0.9225126,-0.9948419,-0.9496698,-0.9795645,-0.9834535,-0.9648187,-0.982714,-0.953479,0.02368029,-0.02053543,-0.06109709,-0.01093406,-0.004586717,-0.02472728,-0.01317617,-0.005170179,0.2181793,0.001632319,0.2131342,-0.01569799,0.0130592,0.05267938,0.3174019,0.03367059,Cedro
20.78228,53.98442,35.89984,27.0538,16.43892,38.6427,35.85458,30.08242,39.825,20.86014,95.59462,61.04222,21.84972,72.38214,74.51374,17.78048,20.1568,48.78132,33.95692,25.49104,16.18356,35.84122,34.37434,29.17378,42.25898,20.82302,98.12062,60.09134,22.86854,73.54124,91.7363,18.32478,20.983,55.223,35.971,26.934,16.546,38.878,36.074,30.315,43.126,21.291,100.703,62.24,23.22,79.825,97.789,18.504,19.832,48.182,33.761,25.433,16.023,34.962,34.186,27.856,40.135,20.705,95.567,59.189,21.678,69.534,75.333,17.845,-0.9870541,-1.000658,-0.9937237,-0.9947123,-0.9784253,-0.9927483,-0.982179,-0.9358236,-0.9475648,-0.9908227,-0.964735,-0.9466646,-0.9860209,-0.7164999,-0.9590012,-0.8761204,-0.005613301,-0.0194815,-0.01424698,-0.01001876,-0.003764686,-0.02186358,-0.02020393,-0.03212877,0.1290865,0.001141049,0.1245655,-0.01875256,0.01468786,0.4697129,0.7724772,0.06822603,Cedro
20.27788,54.9799,35.76526,26.87596,16.44946,38.57364,35.66822,30.4432,39.89314,20.81234,94.79548,60.97592,21.72016,72.43828,74.01414,17.88038,20.49594,49.62462,34.09738,25.81914,16.28462,36.4546,34.4236,29.54118,42.78134,20.84074,100.1438,60.4736,23.253,73.66826,94.44484,18.47646,21.054,56.171,35.919,26.801,16.546,38.878,36.022,30.716,43.195,21.315,101.304,63.537,23.601,76.414,98.936,18.643,20.096,48.851,33.901,24.507,16.223,35.919,34.043,29.234,40.443,20.751,95.026,60.017,21.581,72.084,76.232,18.055,-0.9689267,-0.9967223,-0.9872037,-1.003819,-0.6827807,-0.9967302,-0.9834113,-0.9581863,-0.9034432,-0.9890743,-0.9625232,-0.8685553,-0.9820722,-0.8022028,-0.9620646,-0.8620147,0.01299869,-0.02797139,-0.01935266,-0.005184427,-0.02700881,-0.01219496,-0.01590572,-0.01967884,0.2754076,0.002527651,0.1998847,0.008118473,0.02507364,0.3558809,0.8207621,0.09287244,Cedro
21.0784,55.20902,35.64604,26.82362,16.45626,38.43458,35.61768,29.88904,39.92474,20.64934,95.42136,61.06346,21.86994,72.40132,73.74162,17.85944,20.95318,54.9946,35.11916,26.48226,16.62104,37.94114,34.23252,30.14408,41.7139,20.08464,98.3233,59.41978,22.45758,72.17996,72.0055,17.81274,21.703,57.038,35.817,27.27,16.789,38.82,35.971,30.716,43.403,21.315,101.608,62.624,22.926,75.511,92.4,18.544,20.751,54.201,35.011,26.152,16.392,37.628,34.09,29.728,40.506,19.942,95.026,59.073,21.703,71.92,69.844,17.601,-0.9773689,-0.9828217,-0.7146909,-0.8897279,-0.9356317,-0.9420644,-0.9103731,-0.844542,-0.9670409,-1.00319,-0.9688521,-0.9674438,-0.98037,-0.9344522,-1.001867,-0.9947698,0.00215316,0.01118987,-0.05852618,-0.02661545,0.00665221,-0.01745047,-0.0597069,0.05071349,0.07951955,-0.002456397,0.1237092,-0.02574498,0.01337169,0.04951017,-0.0339999,0.0004193603,Cedro
22.13372,56.63502,35.94528,27.00374,16.4871,38.75748,35.7577,29.62534,40.28378,20.7395,96.0492,61.21796,21.96278,72.7686,74.68388,17.96848,21.67122,52.81074,34.43874,25.76562,16.44062,36.68588,34.61406,28.79688,43.02176,20.9891,100.3929,61.4496,23.63294,74.68784,99.9548,18.66054,22.277,57.702,35.714,26.703,16.597,39.054,36.022,29.728,43.403,21.243,102.219,62.496,23.795,78.658,104.413,18.784,21.243,51.78,34.233,25.679,16.341,36.387,34.329,28.532,40.443,20.774,95.026,61.111,21.654,72.747,77.521,18.113,-0.8845178,-1.002628,-0.9796675,-0.9790177,-0.8594122,-0.9848149,-0.9695034,-0.9445472,-0.9607245,-0.9555015,-0.9636357,-0.8388286,-0.9935625,-0.6865175,-0.9717751,-0.9445661,-0.02747789,-0.01414414,-0.02694043,-0.02322633,-0.005849538,-0.02646433,-0.02659254,-0.029662,0.1075068,0.01713892,0.1587467,0.08248055,0.01271524,0.5640056,0.6845525,0.03596869,Cedro
22.26626,57.28562,36.07318,27.10102,16.62868,38.82956,36.06604,31.47542,40.70712,20.94384,96.33548,61.44602,22.21812,72.9591,75.20566,18.23424,21.8482,50.89446,34.50054,26.71,17.0357,37.83732,34.89484,30.91694,43.55892,21.1199,101.163,61.70628,24.15836,75.10746,101.2841,18.90542,22.69,58.725,35.971,26.934,17.108,38.995,36.126,31.668,43.895,21.411,102.527,62.624,24.391,81.225,108.725,19.05,21.777,50.147,34.043,26.571,16.46,37.628,34.619,30.595,40.945,20.843,96.114,58.956,21.875,72.414,77.521,18.326,-0.9459912,-1.001236,-0.9830734,-0.8095077,-0.981239,-0.9497276,-0.9765132,-0.886993,-0.9641178,-0.9527642,-0.9691727,-0.9409689,-0.9921808,-0.6248576,-0.9692503,-0.9481887,-0.009695749,-0.0219016,-0.02858856,-0.07305879,0.005395826,-0.04135777,-0.02172922,-0.0258569,0.09900214,0.01466906,0.1562699,0.02661369,0.01681864,0.8180912,0.7796862,0.03475389,Cedro
21.9785,56.8088,35.6431,26.66602,16.29816,38.48948,35.6043,31.4476,40.49706,20.77356,94.62392,61.23016,21.85116,72.61416,76.18212,18.18298,21.46366,54.30872,34.04986,26.1284,16.52088,35.99374,34.21742,30.4046,43.07104,20.87364,100.507,61.3302,23.70706,74.52808,99.5144,18.6567,22.227,58.04,35.562,26.474,16.597,38.82,35.971,31.626,43.683,21.22,101.608,62.496,23.879,78.276,102.219,18.825,21.315,53.602,33.901,25.836,16.189,35.511,33.996,28.388,40.63,20.774,94.49,57.038,21.629,72.747,78.276,18.248,-0.9831995,-0.9957124,-0.965445,-0.9300076,-0.95551,-0.9918536,-0.9794474,-0.9834109,-0.9410158,-0.9747183,-0.9623959,-0.8454332,-0.9910789,-0.7029324,-0.9706661,-0.9385637,-0.005638225,-0.01422166,-0.04431097,-0.03743414,0.002676302,-0.02382095,-0.02244602,-0.0193458,0.1507992,0.005127795,0.2031242,0.04405577,0.01681546,0.5413668,0.6700321,0.02904442,Cedro
22.05344,58.08798,35.68262,26.60178,16.35562,38.5243,35.73066,31.88692,40.50826,20.77832,94.6079,61.26228,21.887,72.44798,75.83656,18.22596,20.28098,55.47364,33.6238,25.2111,15.77842,35.46944,32.29912,29.33828,39.40458,18.94826,90.33786,59.23468,21.87562,71.42736,98.32384,17.95634,22.277,59.306,35.612,26.474,16.597,38.588,35.765,32.27,43.613,21.243,101.003,62.367,23.823,78.467,102.837,18.906,19.595,55.016,32.89,24.247,15.113,34.863,31.124,28.28,36.972,18.563,87.062,55.536,20.454,70.157,79.237,17.453,-1.012231,-0.9950205,-1.005474,-1.0194,-1.022169,-0.9995174,-1.011376,-1.002056,-1.017366,-1.009404,-1.011298,-1.019745,-1.010584,-0.949676,-0.9682489,-1.013086,-0.002035878,-0.0150525,-0.003198395,0.003315725,-0.001767387,-0.01217132,-0.0007494775,-0.01075801,-0.04412967,-0.006084286,-0.05807142,-0.01138113,-0.01325325,0.05611622,0.7322251,-0.007710043,Cedro
22.33012,58.4661,36.02038,26.96848,16.57224,38.85054,35.92334,32.55898,40.85832,20.85034,95.89532,61.42608,22.2922,72.87868,75.69854,18.2842,21.593,56.52484,34.39814,25.87386,16.28266,35.8999,34.09834,31.58918,43.03648,20.70914,99.0646,60.56282,23.22216,73.61112,97.98932,18.60026,22.303,59.779,35.919,26.768,16.511,38.82,35.919,32.534,43.403,21.101,100.404,62.496,23.546,78.467,101.304,18.825,21.435,56.065,33.161,25.742,16.089,35.562,33.901,31.29,41.264,20.613,95.296,60.137,21.975,71.431,78.658,18.425,-0.9792063,-0.9888792,-0.9927952,-0.9793944,-0.9430058,-0.9929923,-0.9816427,-0.9446413,-0.9324063,-0.991107,-0.9466052,-0.9208143,-0.9870334,-0.5830568,-0.9676577,-0.8757375,-0.01105758,-0.01423694,-0.01778887,-0.02139178,-0.01788992,-0.02198059,-0.02738823,-0.03436256,0.1456358,-0.000188276,0.1767916,-0.05247184,0.01011901,0.4755222,0.7122011,0.0482299,Cedro
24.0977,67.97576,38.90524,29.49978,19.1848,41.94062,40.68094,36.99562,47.41694,24.26672,103.7914,65.2478,27.27496,84.36178,95.65228,22.42726,23.62588,58.59972,35.84144,26.72684,17.7328,38.45974,38.91396,36.62922,47.7153,23.30112,99.06786,61.08964,25.52186,81.00324,70.6236,21.32146,24.624,70,39.172,29.69,19.278,42.379,41.136,37.628,49.796,24.478,107.701,67.429,27.475,86.832,108.725,22.821,23.301,56.494,35.562,26.571,17.62,38.245,38.646,36.387,47.207,23.139,87.757,60.621,24.83,78.086,63.669,21.125,-1.001718,-1.006327,-1.000286,-0.9975929,-0.9911385,-0.9976998,-0.9906133,-0.8686813,-0.9855396,-1.001878,-1.037552,-0.9988007,-1.01218,-0.9663938,-0.9986533,-0.999127,-0.002547283,-0.0269435,-0.01036716,-0.01267808,-0.01073882,-0.01687845,-0.0147717,-0.007349218,0.01617029,-0.003407372,-0.0974098,-0.01851931,-0.0006948862,-0.02513617,-0.1151559,-0.005378562,Cedro
25.00816,58.35598,39.62654,30.23106,19.81072,42.69572,41.60266,38.00138,47.88606,24.26682,107.9255,66.50956,27.8252,87.21138,93.83896,22.58408,18.77786,19.06786,31.03464,23.35788,16.58152,33.8869,33.0212,32.19858,33.95774,20.63362,29.44662,59.6047,15.20626,71.11914,51.14432,19.336,25.038,59.306,39.648,30.275,19.789,42.988,41.783,38.132,48.598,24.334,108.04,67.723,27.891,88.225,102.527,22.742,17.997,18.366,30.837,23.274,16.358,32.227,30.96,31.207,32.183,19.942,28.751,57.927,14.63,69.689,39.648,18.524,-1.002877,-0.995892,-0.995223,-0.9971877,-0.9947826,-0.9958617,-1.006164,-0.9989814,-1.002155,-1.006017,-0.9993704,-0.9927937,-1.001015,-0.9989496,-1.005648,-1.007763,-0.01496237,-0.2400028,-0.05703754,-0.03470911,-0.02246517,-0.05533896,-0.01342225,-0.02652215,-0.03229431,-0.005671399,-0.2881575,-0.06174893,-0.03785984,-0.06494896,-0.07926353,-0.004141782,Cedro
24.53354,54.93042,39.2275,29.77338,19.51402,42.28662,41.32852,37.66606,46.05318,24.12438,104.1476,65.75986,26.5523,85.03208,87.0483,22.35736,22.46802,44.24744,34.0301,24.87836,17.44638,35.21054,36.77846,35.86784,41.02518,22.34368,47.50016,60.25576,19.52272,76.38982,66.61094,20.6354,24.712,56.386,39.349,29.69,19.51,42.648,41.522,37.906,48.017,24.276,107.364,67.283,26.868,89.659,95.026,22.637,21.95,42.716,33.207,24.712,17.343,33.574,36.022,35.41,37.407,21.9,45.501,57.927,18.947,74.979,62.113,20.229,-1.007934,-1.002731,-1.002677,-0.9997882,-0.9971129,-0.9947038,-1.002926,-0.969744,-1.003836,-1.008439,-1.000194,-0.9990411,-1.003255,-0.9903429,-1.003571,-1.005639,-0.002626007,-0.0319289,-0.01299627,-0.01630738,-0.01038822,-0.04284443,-0.01249998,-0.03025464,-0.01745778,-0.002308908,-0.1887784,-0.03021927,-0.01557425,-0.06195408,-0.07892475,-0.004476427,Cedro
24.39704,63.7652,38.98136,29.49008,19.2995,41.93564,40.88754,37.36496,45.55888,23.63368,105.5491,66.54164,26.72636,84.81432,85.45342,21.954,23.7675,61.83274,37.24658,28.1983,18.57336,39.81282,38.52372,36.32302,46.18422,22.76468,105.8651,64.3978,26.3298,82.95056,95.86312,21.14218,24.449,65.433,39.588,29.234,19.174,41.783,40.63,37.353,47.127,23.657,109.417,67.429,27.135,91.136,104.413,22.125,23.629,61.483,37.08,28.067,18.464,39.469,37.963,35.612,43.264,22.637,103.778,63.802,25.586,82.252,85.701,20.89,-0.9863551,-0.9988423,-0.9843223,-0.995304,-0.9917373,-0.99001,-0.9912758,-0.8920435,-0.9907127,-0.9999336,-0.9550397,-0.9499269,-0.9911775,-0.9263902,-0.9647226,-0.9951766,-0.005788845,-0.005954441,-0.02058139,-0.007529406,-0.006119496,-0.01997421,-0.01950801,-0.07518081,0.001070936,-0.002695203,0.0589458,-0.07062405,-0.004289304,-0.05288298,0.4605467,-0.005289053,Cedro
23.58924,67.00216,38.84704,29.6764,19.45442,41.63146,40.43252,38.48878,46.51436,24.19488,101.2168,65.04758,27.34586,83.49682,90.13204,22.60272,22.95704,66.86666,36.63164,28.32052,18.70724,38.00476,37.5039,36.82614,47.30154,23.10886,104.9805,62.00214,27.46952,81.16554,112.6826,21.64792,23.795,70,39.054,29.575,19.489,42.379,40.882,38.82,48.935,24.42,106.364,66.992,27.682,86.376,116.811,22.926,22.768,66.276,34.962,28.173,18.524,37.795,37.08,36.44,46.731,22.926,101.608,57.368,26.901,80.619,92.657,21.556,-0.9912417,-0.981927,-1.004193,-0.9939861,-0.9873192,-0.9951336,-0.9923339,-0.9812302,-0.9758191,-1.002577,-0.893918,-0.9581995,-0.9362206,-0.9889632,-0.9624204,-0.9964024,-0.004093134,0.01264261,-0.007027418,-0.009723723,-0.009499463,-0.02318768,-0.02339707,-0.02179968,0.03746424,-0.003472916,0.382114,-0.08057453,0.000116345,-0.02219433,0.7876847,-0.004765362,Cedro
23.87606,68.79082,39.18858,29.86236,19.69424,42.01834,41.04198,38.82418,47.00158,24.37022,104.0514,65.95194,27.67492,85.0137,94.1389,22.80866,21.01502,56.8163,33.75982,24.42302,16.29802,36.48394,35.7572,37.00696,41.91872,20.1747,73.6304,58.02358,19.65166,74.88794,29.53562,18.8068,24.02,69.844,39.172,29.806,19.724,42.112,41.136,39.29,48.598,24.507,106.695,67.576,28.352,87.292,101.913,23.032,19.811,52.155,32.98,23.879,15.924,35.817,35.41,36.335,41.457,20.096,68.769,56.386,18.623,73.083,15.68,18.524,-1.01137,-1.013481,-1.006887,-1.004451,-1.003695,-1.003081,-1.000407,-0.9762326,-1.001301,-0.9998216,-0.9983675,-0.9977292,-1.002769,-0.9998574,-0.9947835,-1.001666,-0.002695627,-0.017205,-0.007006299,-0.009749571,-0.007136967,-0.01347842,-0.01808043,-0.02303595,-0.01615522,-0.01386589,-0.1325958,-0.04274577,-0.02010496,-0.04117156,-0.4618858,-0.01142083,Cedro
24.15474,66.1688,39.41406,30.17872,19.97036,42.15358,41.36312,38.995,48.15062,24.338,104.7807,66.32442,28.22088,86.38822,92.03562,22.90882,17.90882,50.24712,34.30798,24.5756,17.98316,33.13368,31.63742,34.87584,25.47004,18.90508,50.18654,59.65378,18.94724,73.76168,29.24138,17.83438,24.105,67.576,39.29,29.883,19.898,42.245,41.457,39.054,49.276,24.478,106.034,67.576,27.996,88.937,98.074,23.112,16.93,46.575,33.807,24.105,17.788,31.124,30.797,34.043,22.025,18.643,46.033,58.381,17.883,71.92,19.383,17.527,-1.004874,-1.002981,-1.001827,-1.001818,-1.001462,-1.003347,-1.002762,-1.000889,-0.9993936,-1.001413,-0.9994201,-0.9959447,-1.00304,-0.9771015,-0.9934355,-1.002059,-0.01166321,-0.04536273,-0.01365776,-0.01404863,-0.005393755,-0.02238613,-0.02352385,-0.01448993,-0.08368179,-0.01521776,-0.2111934,-0.03880414,-0.02017251,-0.1784078,-0.5374473,-0.01340921,Cedro
24.50472,66.37284,39.40076,30.10692,19.95138,42.21356,41.36742,38.97238,47.36236,24.27174,103.7849,66.21648,27.5591,85.05324,87.03412,22.89246,20.4406,36.2317,32.3852,23.01872,16.78538,29.11604,34.6467,35.9018,42.63356,21.36446,38.1702,59.35338,17.40666,73.46292,59.20458,20.08642,24.247,67.137,39.172,29.806,19.789,42.312,41.136,38.82,48.851,24.105,105.706,67.283,27.475,88.699,97.225,22.953,19.876,35.11,31.839,22.663,16.511,27.926,33.948,35.41,41.587,20.89,36.811,58.725,16.841,72.747,51.594,19.638,-1.004517,-0.9971658,-0.9987769,-0.9996727,-0.9977284,-1.000582,-1.001729,-0.9923016,-1.006051,-1.006195,-0.997286,-0.9922774,-1.001519,-0.9926218,-0.9984743,-1.003159,-0.005756534,-0.1571596,-0.0296544,-0.02509661,-0.01550627,-0.04294308,-0.0185895,-0.02379297,-0.01417132,-0.002839987,-0.3320985,-0.0559539,-0.02739081,-0.0761889,-0.1433886,-0.007302824,Cedro
23.74372,65.42824,39.31622,29.96178,19.8222,42.08836,41.09542,38.8065,46.9968,24.1209,104.331,66.42732,27.62526,84.778,87.43008,22.7075,23.94204,64.94496,38.06514,29.21732,19.5631,40.15318,39.45214,37.9766,49.3468,23.80016,110.4146,65.09812,28.79996,84.71472,108.9221,22.48118,24.219,67.429,39.231,29.844,19.811,42.312,41.264,38.995,49.622,24.334,111.183,67.723,29.047,88.699,114.121,23.006,23.491,64.608,37.85,27.135,19.341,40.012,39.113,37.517,47.367,23.768,104.095,64.881,27.236,81.022,89.417,22.405,-0.9587907,-0.9800274,-0.9808786,-1.036052,-0.9308653,-0.9895829,-0.9816532,-0.8983616,-0.9393365,-0.9923514,-0.964435,-0.9495391,-0.9869591,-0.8134131,-0.9583882,-0.9551691,0.009394696,0.01040698,-0.01932856,0.009469153,-0.01469319,-0.01884202,-0.02468869,-0.0347252,0.1418284,-0.001614381,0.1941556,-0.03191847,0.01285371,0.132435,0.8551978,-0.002848723,Cedro
24.8308,66.31652,39.3461,30.0275,19.85162,42.08068,41.22322,38.86458,47.39448,24.21988,104.4461,66.52384,27.82544,85.05352,88.7867,22.77352,22.44158,54.59138,34.66398,25.61082,18.12422,35.36544,37.26328,37.14448,45.78886,22.38362,58.58344,62.0205,21.02844,77.64438,72.65228,20.82236,24.565,67.871,39.113,29.767,19.746,41.98,41.136,39.054,48.851,24.162,106.695,68.019,27.926,87.062,99.519,22.926,21.851,52.822,33.667,25.556,16.93,34.716,36.811,36.545,42.852,22.1,58.153,57.927,20.82,76.78,68.467,20.567,-1.006798,-1.005309,-1.002309,-0.9988265,-1.006716,-0.997439,-1.000152,-0.9422283,-1.022383,-1.004564,-0.9979674,-0.9946167,-1.000179,-0.9966576,-0.9997439,-1.001052,-0.001598338,-0.02895847,-0.01262884,-0.01722246,-0.00221652,-0.03324718,-0.0141131,-0.06212815,-0.02173155,-0.003110314,-0.2066904,-0.0470329,-0.02178911,-0.03995397,-0.07146875,-0.006753486,Cedro
22.93084,66.97998,37.43248,28.47598,18.82646,40.19022,38.92324,37.07292,44.80624,23.24376,95.88486,64.4807,26.47784,81.1911,84.42766,22.08988,23.1141,64.82854,37.0221,27.90974,18.33948,38.93352,37.66236,37.06452,46.25016,22.8894,92.9892,62.98506,26.56426,80.28456,87.10064,21.54224,23.382,68.618,37.573,28.532,18.784,40.568,39.172,37.795,46.81,23.546,99.812,66.276,27.001,86.832,99.812,22.405,22.821,64.203,36.811,26.184,18.209,38.704,37.462,36.758,45.728,22.663,91.891,62.367,24.653,79.628,79.432,21.459,-0.8744266,-0.9993494,-0.8718542,-1.06958,-0.9907112,-0.9867401,-0.9845038,-0.7415213,-0.953822,-0.9960615,-0.998851,-0.9639457,-0.9411114,-0.9270438,-0.9771721,-0.9912681,0.03370773,-0.01123036,-0.02115779,0.01577124,-0.004696385,-0.01237803,-0.01522456,0.03056978,0.07603335,-0.002320997,-0.01215997,-0.02333893,0.002116407,0.05580695,0.1883967,-0.003817263,Cedro
23.3395,68.83012,37.29046,28.1047,18.22798,39.98294,38.50564,36.95248,46.30588,23.447,97.27652,65.82714,26.61024,83.73122,102.0735,22.25402,20.07526,40.28742,29.21614,20.60154,14.24624,30.6702,32.92018,34.92492,38.3668,20.34344,47.0585,52.88848,13.9984,69.43126,26.99658,18.7128,23.629,69.073,37.189,28.138,18.346,40.135,38.646,37.135,47.853,23.712,98.36,66.276,27.169,86.604,103.149,22.456,19.446,39.054,28.861,20.386,14.094,29.047,32.14,34.186,32.534,19.963,37.08,52.155,13.246,67.137,24.712,18.307,-1.005743,-0.9844107,-0.9974944,-0.9955476,-0.994817,-0.9920944,-1.003581,-0.9989895,-1.017526,-1.003847,-1.00108,-0.9932827,-0.9997912,-0.996787,-0.9892403,-1.002848,-0.007207433,-0.4270847,-0.03932768,-0.04595841,-0.02554037,-0.07846071,-0.01369027,-0.009032941,-0.008146336,-0.007505605,-0.1717443,-0.09740549,-0.04546539,-0.07402848,-0.8539205,-0.009337511,Cedro
23.83354,62.51904,37.7958,28.81096,19.02574,40.48574,39.3663,37.61618,46.55472,23.5673,96.80606,65.48602,26.88558,82.60496,86.41288,22.4504,22.54124,58.37634,35.78678,26.78514,18.02742,38.68874,36.73812,36.72634,44.6313,22.36728,86.27824,61.85594,22.97412,78.54826,61.18714,21.14402,23.712,63.935,37.628,28.569,18.886,40.568,39.409,37.906,48.265,23.629,99.812,66.561,26.868,85.035,99.519,22.637,22.354,57.258,35.714,26.703,17.788,38.302,36.493,36.387,44.18,21.95,84.815,61.111,22.794,78.086,59.189,20.913,-0.9960799,-1.001398,-0.9948545,-0.9967321,-0.9957572,-0.9855966,-0.9958502,-0.9043956,-1.003568,-1.008678,-1.000735,-0.9828249,-1.002102,-0.9571634,-1.002504,-1.001382,-0.006519877,-0.01751759,-0.0125645,-0.01032703,-0.006608157,-0.02346367,-0.01499614,-0.05326264,-0.00805433,-0.00168356,-0.03224426,-0.04838193,-0.008570651,-0.06548472,-0.08213572,-0.004723446,Cedro
